Date,Charger Type,Charges per Day,Energy Delivered (kWh),Revenue per Session (₹),Avg Time per Charge (min),Charger Utilization Rate (%),Energy Source,% Renewable Energy Used,CO₂ Saved (kg),ICE Kilometers Avoided,Fuel Avoided (liters),Carbon Offset Potential (tonnes),Equivalent Trees Planted
3/4/2037,Portable Gen,6,80.64,18.8,21,55,Grid,22,49.74,381.32,25.42,0.05,2.28
3/5/2037,Portable Gen,39,197.34,13.68,27,52,Solar,76,80.9,738.89,49.26,0.08,3.72
3/6/2037,Fast DC,49,372.4,24.31,37,87,Grid,38,151.11,1632.14,108.81,0.15,6.94
3/7/2037,Slow AC,5,57.7,24.8,37,92,Solar,87,27.24,183.74,12.25,0.03,1.25
3/8/2037,Fast DC,43,382.7,25.89,52,70,Grid,30,160.51,1666.08,111.07,0.16,7.37
3/9/2037,Fast DC,23,191.36,18.29,59,77,Grid,29,117.87,816.36,54.42,0.12,5.41
3/10/2037,Fast DC,18,110.34,40.23,32,61,Grid,12,71.33,344.65,22.98,0.07,3.28
3/11/2037,Fast DC,9,51.12,13.12,42,94,Solar,91,22.46,220.72,14.71,0.02,1.03
3/12/2037,Portable Gen,49,551.25,46.35,55,80,Solar,82,312.37,2484.78,165.65,0.31,14.35
3/13/2037,Portable Gen,42,567.42,23.57,32,84,Grid,17,361.4,1744.09,116.27,0.36,16.6
3/14/2037,Slow AC,38,352.26,42.74,38,58,Grid,24,161.62,1065.33,71.02,0.16,7.42
3/15/2037,Fast DC,49,288.61,39.63,27,55,Grid,36,166.63,1058.14,70.54,0.17,7.65
3/16/2037,Portable Gen,32,458.24,20.96,29,92,Grid,37,220.88,2212.44,147.5,0.22,10.15
3/17/2037,Slow AC,48,240.48,46.23,51,89,Grid,13,111.78,832.82,55.52,0.11,5.13
3/18/2037,Fast DC,29,199.23,24.07,24,61,Grid,27,94.49,864.92,57.66,0.09,4.34
3/19/2037,Portable Gen,5,59.95,18.24,37,77,Grid,13,37.35,276.4,18.43,0.04,1.72
3/20/2037,Portable Gen,5,33.15,28.79,26,69,Grid,35,13.39,155.93,10.4,0.01,0.62
3/21/2037,Fast DC,23,162.38,12.02,59,55,Grid,16,100.45,537.74,35.85,0.1,4.61
3/22/2037,Portable Gen,27,226.53,22.25,23,58,Grid,17,96.53,819.75,54.65,0.1,4.43
3/23/2037,Slow AC,23,266.34,49.85,35,61,Grid,12,114.02,1014.85,67.66,0.11,5.24
3/24/2037,Slow AC,28,418.04,15.05,50,74,Grid,15,224.21,1723.58,114.91,0.22,10.3
3/25/2037,Fast DC,40,200.8,48.31,22,85,Solar,73,108.55,943.99,62.93,0.11,4.99
3/26/2037,Portable Gen,10,63.8,40.91,38,70,Solar,42,33.86,294.47,19.63,0.03,1.56
3/27/2037,Portable Gen,15,84.3,24.63,53,77,Grid,27,48.04,324.32,21.62,0.05,2.21
3/28/2037,Portable Gen,44,399.96,32.85,24,81,Solar,85,252.82,1446.13,96.41,0.25,11.61
3/29/2037,Fast DC,16,165.44,23.39,54,75,Solar,96,104.8,553.97,36.93,0.1,4.81
3/30/2037,Portable Gen,41,385.4,14.69,41,61,Grid,26,234.42,1306.79,87.12,0.23,10.77
3/31/2037,Fast DC,19,121.03,38.99,20,91,Solar,70,59.56,444.72,29.65,0.06,2.74
4/1/2037,Slow AC,25,205.5,18.68,35,77,Grid,40,126.07,937.64,62.51,0.13,5.79
4/2/2037,Portable Gen,9,45.9,34.8,40,58,Grid,26,31.82,169.5,11.3,0.03,1.46
4/3/2037,Fast DC,24,160.32,15.8,20,99,Solar,70,103.72,554.84,36.99,0.1,4.76
4/4/2037,Portable Gen,23,273.7,49.43,26,51,Grid,12,151.74,831.68,55.45,0.15,6.97
4/5/2037,Slow AC,49,709.52,45.9,33,77,Grid,34,323.72,2635.44,175.7,0.32,14.87
4/6/2037,Portable Gen,7,80.43,26.73,45,66,Grid,12,43.35,272.62,18.17,0.04,1.99
4/7/2037,Slow AC,30,360.9,21.66,47,93,Grid,21,218.9,1481.42,98.76,0.22,10.06
4/8/2037,Portable Gen,42,380.1,11.97,55,50,Grid,11,174.13,1406.33,93.76,0.17,8
4/9/2037,Fast DC,12,125.16,10.25,56,93,Solar,45,77.82,422.54,28.17,0.08,3.57
4/10/2037,Portable Gen,28,350.84,20.64,23,95,Grid,11,167.95,1350.84,90.06,0.17,7.71
4/11/2037,Fast DC,22,310.42,37.23,47,81,Grid,36,144.13,1109.81,73.99,0.14,6.62
4/12/2037,Portable Gen,46,520.26,29.84,43,85,Grid,39,267.01,1757.11,117.14,0.27,12.27
4/13/2037,Portable Gen,46,259.44,20.04,56,60,Grid,35,157.2,1148.49,76.57,0.16,7.22
4/14/2037,Fast DC,34,177.82,42.74,39,76,Grid,23,110.21,681.25,45.42,0.11,5.06
4/15/2037,Fast DC,19,214.32,12.9,30,64,Grid,36,145.01,926.76,61.78,0.15,6.66
4/16/2037,Slow AC,29,356.41,26.91,42,94,Grid,31,228.88,1649.72,109.98,0.23,10.51
4/17/2037,Fast DC,48,553.44,47.7,42,75,Solar,60,228.66,2639.64,175.98,0.23,10.5
4/18/2037,Portable Gen,30,406.2,14.04,41,65,Grid,24,208.67,2018.91,134.59,0.21,9.59
4/19/2037,Portable Gen,40,258,12.92,37,87,Solar,54,120.56,859.87,57.32,0.12,5.54
4/20/2037,Portable Gen,33,308.88,44.44,25,87,Solar,32,154.95,1266.72,84.45,0.15,7.12
4/21/2037,Portable Gen,5,44.45,27.52,39,79,Solar,43,21.61,177.76,11.85,0.02,0.99
4/22/2037,Fast DC,9,115.65,49.08,59,58,Grid,14,63.88,531.41,35.43,0.06,2.93
4/23/2037,Fast DC,50,312.5,17.03,58,95,Grid,16,140.43,1277.74,85.18,0.14,6.45
4/24/2037,Fast DC,47,335.11,20.05,32,79,Grid,29,185.04,1029.17,68.61,0.19,8.5
4/25/2037,Portable Gen,24,177.12,32.81,40,100,Solar,86,103.44,605.39,40.36,0.1,4.75
4/26/2037,Slow AC,41,403.03,35.65,51,87,Grid,22,209.06,1859.85,123.99,0.21,9.6
4/27/2037,Fast DC,32,403.52,48.14,45,93,Solar,70,243.46,1546.29,103.09,0.24,11.18
4/28/2037,Slow AC,48,372.96,12.06,50,98,Grid,27,233.88,1535.91,102.39,0.23,10.74
4/29/2037,Fast DC,48,548.64,11.42,55,68,Grid,36,378.79,1655.33,110.36,0.38,17.4
4/30/2037,Fast DC,38,328.32,49.82,26,87,Grid,22,219.08,1087.28,72.49,0.22,10.06
5/1/2037,Fast DC,27,164.7,29.88,22,98,Grid,21,102.74,613.01,40.87,0.1,4.72
5/2/2037,Fast DC,46,404.34,46.3,54,69,Grid,10,164.77,1996.58,133.11,0.16,7.57
5/3/2037,Portable Gen,18,219.06,39.32,60,98,Grid,37,95.07,1003.07,66.87,0.1,4.37
5/4/2037,Slow AC,29,257.52,32.42,51,83,Grid,19,145.02,907.93,60.53,0.15,6.66
5/5/2037,Fast DC,33,222.09,40.67,48,73,Grid,14,102.14,805.83,53.72,0.1,4.69
5/6/2037,Portable Gen,34,331.84,33.76,52,83,Solar,73,176.65,1241.34,82.76,0.18,8.11
5/7/2037,Portable Gen,36,401.76,18.43,23,77,Grid,11,194.5,1525.9,101.73,0.19,8.93
5/8/2037,Fast DC,15,137.85,16.08,24,62,Grid,31,90.6,611.69,40.78,0.09,4.16
5/9/2037,Fast DC,46,379.96,19.79,52,67,Solar,47,154.76,1621.83,108.12,0.15,7.11
5/10/2037,Portable Gen,24,210.24,47.57,49,56,Grid,34,112.18,827.28,55.15,0.11,5.15
5/11/2037,Fast DC,26,162.76,36.77,50,62,Grid,15,86.46,504.03,33.6,0.09,3.97
5/12/2037,Slow AC,41,400.16,37.99,56,50,Grid,15,182.56,1611.38,107.43,0.18,8.39
5/13/2037,Portable Gen,42,213.78,29.95,23,78,Grid,10,131.39,695.64,46.38,0.13,6.04
5/14/2037,Fast DC,5,37.75,30.88,45,97,Grid,38,25.37,166.29,11.09,0.03,1.17
5/15/2037,Slow AC,42,360.78,16.9,24,52,Grid,13,198.05,1322.55,88.17,0.2,9.1
5/16/2037,Fast DC,15,216,42.65,24,58,Grid,39,142.38,649.22,43.28,0.14,6.54
5/17/2037,Portable Gen,13,165.88,46.31,50,69,Grid,39,111.28,626.69,41.78,0.11,5.11
5/18/2037,Slow AC,50,267.5,44.87,37,97,Grid,21,107.5,1299.55,86.64,0.11,4.94
5/19/2037,Portable Gen,13,163.93,13.43,50,92,Grid,11,112.02,780.21,52.01,0.11,5.15
5/20/2037,Portable Gen,17,173.06,47.49,37,83,Grid,19,106.48,737.08,49.14,0.11,4.89
5/21/2037,Portable Gen,28,156.24,44.3,33,88,Grid,30,93.64,740.88,49.39,0.09,4.3
5/22/2037,Fast DC,48,312.48,30.47,39,67,Grid,17,169.91,1525.87,101.72,0.17,7.8
5/23/2037,Portable Gen,11,151.36,20.06,57,74,Solar,58,102.59,541.06,36.07,0.1,4.71
5/24/2037,Fast DC,8,101.04,42.24,33,53,Grid,23,57.3,320.12,21.34,0.06,2.63
5/25/2037,Fast DC,48,359.04,36.1,47,98,Solar,48,224.95,1284.25,85.62,0.22,10.33
5/26/2037,Fast DC,11,164.01,43.9,59,92,Grid,11,81.78,544.41,36.29,0.08,3.76
5/27/2037,Fast DC,17,148.75,31.4,39,62,Grid,13,84.23,612.5,40.83,0.08,3.87
5/28/2037,Fast DC,42,317.52,33.87,27,77,Solar,41,127.39,1147.87,76.52,0.13,5.85
5/29/2037,Portable Gen,29,408.9,40.19,50,84,Grid,26,175.17,1669.85,111.32,0.18,8.05
5/30/2037,Portable Gen,49,697.27,26.79,57,53,Grid,21,380.81,2729.01,181.93,0.38,17.49
5/31/2037,Slow AC,50,458.5,46.32,46,83,Grid,37,220.77,2004.49,133.63,0.22,10.14
6/1/2037,Slow AC,24,266.16,32.52,33,79,Grid,13,171.63,1228.38,81.89,0.17,7.88
6/2/2037,Slow AC,21,214.83,28.06,23,54,Grid,21,111.27,908.74,60.58,0.11,5.11
6/3/2037,Portable Gen,25,215.5,36.28,51,52,Grid,17,113.11,980.28,65.35,0.11,5.2
6/4/2037,Slow AC,48,297.6,12.16,39,75,Grid,40,207.5,1006.77,67.12,0.21,9.53
6/5/2037,Portable Gen,13,188.24,14.32,59,73,Grid,20,118.47,762.42,50.83,0.12,5.44
6/6/2037,Fast DC,31,257.61,41.7,39,66,Grid,35,154.33,1043.76,69.58,0.15,7.09
6/7/2037,Fast DC,16,189.92,11.39,47,83,Grid,30,90.05,892.89,59.53,0.09,4.14
6/8/2037,Portable Gen,34,426.02,19.15,50,79,Grid,16,269.4,1491.13,99.41,0.27,12.37
6/9/2037,Fast DC,17,229.84,36.9,59,74,Grid,40,129.59,1081.02,72.07,0.13,5.95
6/10/2037,Fast DC,21,242.97,11.2,52,55,Solar,74,138.62,778.27,51.88,0.14,6.37
6/11/2037,Fast DC,13,156.39,14.37,44,92,Solar,36,94.21,616.6,41.11,0.09,4.33
6/12/2037,Portable Gen,32,258.56,43.82,54,99,Grid,21,138.19,1266.17,84.41,0.14,6.35
6/13/2037,Slow AC,38,383.04,38.59,31,83,Grid,32,230.47,1199.66,79.98,0.23,10.59
6/14/2037,Portable Gen,24,145.92,35.94,34,87,Grid,30,65.57,669.85,44.66,0.07,3.01
6/15/2037,Portable Gen,44,405.68,46.92,48,64,Grid,15,182.66,1825.9,121.73,0.18,8.39
6/16/2037,Portable Gen,5,33.8,17.64,51,91,Grid,34,21.36,121.63,8.11,0.02,0.98
6/17/2037,Fast DC,29,287.39,27.04,44,88,Grid,22,158.94,936.86,62.46,0.16,7.3
6/18/2037,Slow AC,33,238.26,14.58,54,64,Grid,14,147.29,1000.8,66.72,0.15,6.77
6/19/2037,Portable Gen,36,247.68,29.54,48,83,Grid,24,129.78,890.05,59.34,0.13,5.96
6/20/2037,Fast DC,46,654.12,43.08,59,50,Solar,75,288.38,2594.27,172.95,0.29,13.25
6/21/2037,Slow AC,42,367.92,30.2,49,74,Grid,28,177.06,1700.69,113.38,0.18,8.13
6/22/2037,Fast DC,9,115.47,41.09,34,94,Solar,32,79.33,477.94,31.86,0.08,3.64
6/23/2037,Slow AC,28,203.56,25,49,66,Solar,89,128.65,858.92,57.26,0.13,5.91
6/24/2037,Portable Gen,48,508.32,44.51,34,97,Solar,81,337.25,2292.81,152.85,0.34,15.49
6/25/2037,Slow AC,11,64.46,24.96,50,67,Grid,11,39.66,298.99,19.93,0.04,1.82
6/26/2037,Portable Gen,26,359.06,34.04,50,58,Solar,31,147.93,1261.44,84.1,0.15,6.8
6/27/2037,Portable Gen,17,214.71,45.31,35,58,Grid,15,109.17,788.56,52.57,0.11,5.01
6/28/2037,Fast DC,22,177.54,43.73,55,93,Grid,22,112.42,597.21,39.81,0.11,5.16
6/29/2037,Fast DC,12,176.28,16.97,56,63,Grid,33,86.5,613.84,40.92,0.09,3.97
6/30/2037,Fast DC,28,177.8,15.2,33,56,Solar,47,96.76,643.03,42.87,0.1,4.44
7/1/2037,Portable Gen,18,208.44,41.4,54,71,Grid,28,132.17,806.71,53.78,0.13,6.07
7/2/2037,Portable Gen,28,147.56,49.08,37,75,Solar,59,62.96,658.29,43.89,0.06,2.89
7/3/2037,Portable Gen,18,167.76,41.69,56,51,Solar,80,91.95,680.49,45.37,0.09,4.22
7/4/2037,Slow AC,17,132.77,11.95,27,71,Grid,34,70.73,467.09,31.14,0.07,3.25
7/5/2037,Fast DC,27,403.65,23.5,32,54,Grid,37,229.66,1561.4,104.09,0.23,10.55
7/6/2037,Slow AC,41,513.73,39,56,99,Solar,78,259.65,2272.44,151.5,0.26,11.93
7/7/2037,Portable Gen,40,511.6,36.29,39,88,Solar,37,288.31,2484.84,165.66,0.29,13.24
7/8/2037,Fast DC,22,182.82,25.9,54,73,Grid,10,122.81,685.36,45.69,0.12,5.64
7/9/2037,Fast DC,20,269.2,39.36,47,65,Grid,15,184.38,1287.48,85.83,0.18,8.47
7/10/2037,Slow AC,11,111.98,21.47,46,53,Grid,18,53.43,378.66,25.24,0.05,2.45
7/11/2037,Fast DC,18,232.56,24.93,39,80,Grid,25,102.4,862.65,57.51,0.1,4.7
7/12/2037,Fast DC,42,265.02,21.62,38,94,Solar,62,164.19,929.38,61.96,0.16,7.54
7/13/2037,Slow AC,20,126.8,15.54,22,69,Solar,98,53.95,383.07,25.54,0.05,2.48
7/14/2037,Portable Gen,17,114.41,39.42,21,79,Solar,97,77.92,531.83,35.46,0.08,3.58
7/15/2037,Portable Gen,24,148.56,46.64,21,76,Solar,63,75.55,636.9,42.46,0.08,3.47
7/16/2037,Portable Gen,16,89.28,29.2,27,57,Grid,12,40.21,331.46,22.1,0.04,1.85
7/17/2037,Slow AC,38,552.9,28.13,24,72,Solar,48,272.89,2526.88,168.46,0.27,12.54
7/18/2037,Fast DC,16,100,23.19,24,85,Grid,17,64.94,384.34,25.62,0.06,2.98
7/19/2037,Fast DC,34,492.66,30.72,50,60,Grid,10,339.23,1638.36,109.22,0.34,15.58
7/20/2037,Slow AC,28,271.32,19.14,31,78,Grid,11,124.12,1104.92,73.66,0.12,5.7
7/21/2037,Portable Gen,48,314.88,35.08,58,63,Grid,35,182.45,1045.17,69.68,0.18,8.38
7/22/2037,Portable Gen,38,352.26,32.88,23,91,Grid,18,183.97,1638.52,109.23,0.18,8.45
7/23/2037,Slow AC,13,80.73,12.27,34,82,Grid,16,52.1,294.62,19.64,0.05,2.39
7/24/2037,Fast DC,7,73.15,32.84,51,78,Grid,18,49.1,315.84,21.06,0.05,2.26
7/25/2037,Slow AC,31,353.4,25.45,60,63,Grid,26,247.08,1351.37,90.09,0.25,11.35
7/26/2037,Portable Gen,8,78.56,38.48,60,80,Solar,59,34.24,248.87,16.59,0.03,1.57
7/27/2037,Portable Gen,8,69.84,45.28,37,79,Grid,15,40.27,336.82,22.45,0.04,1.85
7/28/2037,Portable Gen,8,43.92,28.85,51,99,Grid,39,17.86,143.1,9.54,0.02,0.82
7/29/2037,Fast DC,31,245.21,34.64,48,94,Solar,38,159.08,1037.51,69.17,0.16,7.31
7/30/2037,Portable Gen,32,373.44,45.74,26,100,Grid,23,253.62,1505.28,100.35,0.25,11.65
7/31/2037,Fast DC,18,95.22,18.24,58,87,Solar,71,62.55,313.28,20.89,0.06,2.87
8/1/2037,Fast DC,20,173.4,37.21,25,91,Grid,35,102.01,621.81,41.45,0.1,4.69
8/2/2037,Slow AC,39,384.93,41.4,49,81,Solar,62,173.94,1545.27,103.02,0.17,7.99
8/3/2037,Slow AC,46,554.3,23.2,52,69,Solar,65,357.62,2366.58,157.77,0.36,16.43
8/4/2037,Fast DC,30,222.3,22.69,41,50,Solar,100,121.2,984.6,65.64,0.12,5.57
8/5/2037,Fast DC,29,271.73,37.28,40,71,Grid,25,183.7,951.6,63.44,0.18,8.44
8/6/2037,Portable Gen,12,72.24,34.49,52,52,Grid,32,46.34,300.21,20.01,0.05,2.13
8/7/2037,Portable Gen,40,358.4,45.25,27,83,Solar,31,182.98,1548.68,103.25,0.18,8.41
8/8/2037,Slow AC,25,144,21.74,20,87,Grid,10,81.72,635.86,42.39,0.08,3.75
8/9/2037,Portable Gen,33,476.85,43.18,34,63,Grid,11,318.69,1916.25,127.75,0.32,14.64
8/10/2037,Slow AC,24,228.24,14.88,40,70,Grid,19,111.15,712.12,47.47,0.11,5.11
8/11/2037,Fast DC,34,354.28,27.33,55,65,Grid,18,166.41,1419.02,94.6,0.17,7.64
8/12/2037,Portable Gen,41,418.61,12.91,55,82,Grid,34,236.51,1668.78,111.25,0.24,10.86
8/13/2037,Fast DC,44,540.76,40.98,21,56,Grid,24,235.02,2451.35,163.42,0.24,10.8
8/14/2037,Fast DC,22,295.9,42.57,39,85,Solar,91,126.04,1003.77,66.92,0.13,5.79
8/15/2037,Portable Gen,36,336.6,25.73,60,89,Solar,90,152.66,1035.37,69.02,0.15,7.01
8/16/2037,Slow AC,38,248.14,30.14,29,54,Grid,22,130.76,1213.34,80.89,0.13,6.01
8/17/2037,Fast DC,32,171.52,32.23,51,51,Grid,23,105.91,541.98,36.13,0.11,4.86
8/18/2037,Portable Gen,23,316.48,23.3,48,93,Solar,55,208.5,1146.94,76.46,0.21,9.58
8/19/2037,Fast DC,9,111.24,25.07,57,84,Solar,93,64.53,528.47,35.23,0.06,2.96
8/20/2037,Fast DC,37,189.44,47.29,44,66,Grid,36,130,888.07,59.2,0.13,5.97
8/21/2037,Portable Gen,33,286.44,44.38,35,87,Solar,47,192.94,1224.71,81.65,0.19,8.86
8/22/2037,Slow AC,36,463.32,11.84,58,66,Grid,39,233.98,2139.14,142.61,0.23,10.75
8/23/2037,Portable Gen,43,461.39,37.97,54,79,Solar,45,224.34,1688.39,112.56,0.22,10.31
8/24/2037,Fast DC,10,75.7,28.96,34,53,Solar,55,36.67,232.93,15.53,0.04,1.68
8/25/2037,Slow AC,13,194.09,26.94,29,95,Grid,34,84.15,882.61,58.84,0.08,3.87
8/26/2037,Portable Gen,14,113.12,25.65,24,66,Grid,21,66.3,470.97,31.4,0.07,3.05
8/27/2037,Slow AC,27,218.7,37.62,52,54,Solar,63,93.04,709.98,47.33,0.09,4.27
8/28/2037,Fast DC,17,153.51,33.56,52,58,Solar,44,84.96,518.22,34.55,0.08,3.9
8/29/2037,Slow AC,31,418.5,29.27,52,89,Grid,34,264.24,1909.63,127.31,0.26,12.14
8/30/2037,Portable Gen,5,35.6,31.98,59,71,Solar,63,24.55,127.05,8.47,0.02,1.13
8/31/2037,Portable Gen,40,222.8,13.69,25,72,Solar,96,106.96,710.15,47.34,0.11,4.91
9/1/2037,Fast DC,41,461.66,29.66,45,72,Grid,28,224.27,2164.64,144.31,0.22,10.3
9/2/2037,Portable Gen,50,463,20.29,32,73,Grid,15,277.36,1710.77,114.05,0.28,12.74
9/3/2037,Fast DC,20,293.8,24.98,46,72,Grid,39,154.73,1035.44,69.03,0.15,7.11
9/4/2037,Fast DC,13,118.56,38.38,23,63,Grid,37,67.64,533.66,35.58,0.07,3.11
9/5/2037,Portable Gen,29,371.78,47.91,45,91,Grid,25,190.66,1325.53,88.37,0.19,8.76
9/6/2037,Slow AC,39,546.78,41.29,57,53,Grid,13,365.45,1895.4,126.36,0.37,16.79
9/7/2037,Fast DC,36,427.68,32.31,55,55,Grid,25,190.26,1932.97,128.86,0.19,8.74
9/8/2037,Fast DC,22,311.08,41.19,25,80,Grid,14,161.52,1494,99.6,0.16,7.42
9/9/2037,Slow AC,44,427.68,37.47,59,58,Solar,93,195.59,1823.01,121.53,0.2,8.98
9/10/2037,Portable Gen,49,465.01,19.88,26,97,Grid,22,214.03,2270.2,151.35,0.21,9.83
9/11/2037,Portable Gen,34,194.14,20.26,59,89,Solar,88,135.27,943.51,62.9,0.14,6.21
9/12/2037,Portable Gen,13,136.5,39.47,51,82,Grid,10,81.97,542.33,36.16,0.08,3.77
9/13/2037,Portable Gen,20,123.8,19.09,60,91,Grid,23,84.69,421.26,28.08,0.08,3.89
9/14/2037,Portable Gen,18,131.94,35.83,31,87,Grid,28,70.62,556.6,37.11,0.07,3.24
9/15/2037,Fast DC,50,272,20.2,29,97,Solar,47,111.97,1195.67,79.71,0.11,5.14
9/16/2037,Fast DC,8,96.8,42.18,39,81,Grid,36,52.03,441.86,29.46,0.05,2.39
9/17/2037,Fast DC,37,488.4,31.3,53,85,Solar,75,270.66,2255.25,150.35,0.27,12.43
9/18/2037,Portable Gen,32,195.2,18.29,28,86,Grid,22,92.82,963.74,64.25,0.09,4.26
9/19/2037,Fast DC,37,296.37,32.76,31,64,Grid,10,194.41,1124.42,74.96,0.19,8.93
9/20/2037,Slow AC,47,544.73,45.76,38,57,Solar,100,331.95,2311.13,154.08,0.33,15.25
9/21/2037,Portable Gen,35,276.5,39.21,34,95,Grid,32,179.66,1091.4,72.76,0.18,8.25
9/22/2037,Fast DC,26,331.76,34.65,58,89,Solar,65,176.27,1078.93,71.93,0.18,8.1
9/23/2037,Fast DC,40,563.6,40.37,39,96,Solar,69,299.8,2398.58,159.91,0.3,13.77
9/24/2037,Portable Gen,42,404.88,41.76,28,60,Solar,95,255.87,1290.57,86.04,0.26,11.75
9/25/2037,Slow AC,29,161.53,48.72,22,85,Grid,40,76.73,543.12,36.21,0.08,3.52
9/26/2037,Portable Gen,35,194.95,45.31,39,50,Solar,38,135.95,719.51,47.97,0.14,6.24
9/27/2037,Fast DC,40,365.6,26.08,44,88,Grid,30,209.03,1215.69,81.05,0.21,9.6
9/28/2037,Portable Gen,23,311.88,42.82,29,87,Solar,32,196.64,1526.66,101.78,0.2,9.03
9/29/2037,Slow AC,27,159.3,18.11,33,90,Grid,37,73.82,565.3,37.69,0.07,3.39
9/30/2037,Portable Gen,29,182.12,48.1,20,64,Grid,16,101.38,595.31,39.69,0.1,4.66
10/1/2037,Fast DC,6,31.2,15.75,45,58,Grid,30,16.83,99.97,6.66,0.02,0.77
10/2/2037,Portable Gen,9,130.86,27.54,58,69,Grid,28,58.53,555.6,37.04,0.06,2.69
10/3/2037,Slow AC,6,40.08,27.51,34,99,Grid,34,24.36,145.7,9.71,0.02,1.12
10/4/2037,Fast DC,31,269.39,26.72,36,58,Grid,23,127.93,1308.31,87.22,0.13,5.88
10/5/2037,Portable Gen,21,161.91,21.8,30,59,Grid,13,83.99,678.04,45.2,0.08,3.86
10/6/2037,Fast DC,10,77.5,19.95,27,99,Grid,17,39.83,312.67,20.84,0.04,1.83
10/7/2037,Slow AC,29,392.37,21.96,41,67,Solar,31,168.28,1607.04,107.14,0.17,7.73
10/8/2037,Slow AC,43,541.37,17.73,44,68,Grid,40,313.73,1918.23,127.88,0.31,14.41
10/9/2037,Portable Gen,37,328.56,18.59,32,59,Solar,79,194.8,1254.11,83.61,0.19,8.95
10/10/2037,Fast DC,25,218.25,32.3,28,75,Grid,10,137.1,1057.14,70.48,0.14,6.3
10/11/2037,Slow AC,34,377.74,39.23,34,84,Grid,10,188.35,1320.16,88.01,0.19,8.65
10/12/2037,Fast DC,31,189.41,35.49,27,95,Grid,16,126.85,922.94,61.53,0.13,5.83
10/13/2037,Slow AC,23,189.75,17.03,55,78,Grid,22,89.13,788.56,52.57,0.09,4.09
10/14/2037,Fast DC,30,395.4,47.41,25,91,Grid,17,245,1432.26,95.48,0.24,11.25
10/15/2037,Portable Gen,41,211.56,24.61,52,96,Grid,12,86.58,835.11,55.67,0.09,3.98
10/16/2037,Portable Gen,41,367.77,40.92,58,80,Grid,13,200.56,1483.75,98.92,0.2,9.21
10/17/2037,Slow AC,23,169.51,14.28,35,55,Grid,14,89.29,726.04,48.4,0.09,4.1
10/18/2037,Portable Gen,42,334.32,29.76,23,50,Grid,19,194.98,1440.07,96,0.19,8.96
10/19/2037,Portable Gen,21,312.9,39.06,29,61,Solar,93,155.67,1245.12,83.01,0.16,7.15
10/20/2037,Fast DC,23,246.1,12.87,47,72,Grid,28,163.29,979.6,65.31,0.16,7.5
10/21/2037,Portable Gen,7,46.55,34.16,31,90,Grid,34,21.06,180.11,12.01,0.02,0.97
10/22/2037,Slow AC,43,321.21,20.88,52,86,Solar,39,143.06,1194.88,79.66,0.14,6.57
10/23/2037,Fast DC,50,683,35.9,24,74,Solar,58,358.34,2719.75,181.32,0.36,16.46
10/24/2037,Portable Gen,37,220.89,34.79,26,57,Grid,35,112.14,1071.53,71.44,0.11,5.15
10/25/2037,Slow AC,29,234.61,14.67,38,53,Grid,12,96.9,1118.3,74.55,0.1,4.45
10/26/2037,Fast DC,42,535.5,19.51,44,79,Grid,39,219.3,2478,165.2,0.22,10.07
10/27/2037,Portable Gen,36,277.2,17.81,43,93,Grid,13,159.16,867.6,57.84,0.16,7.31
10/28/2037,Fast DC,33,385.77,38.05,43,58,Grid,39,240.33,1765.57,117.7,0.24,11.04
10/29/2037,Fast DC,48,313.92,11.28,22,62,Grid,40,149.65,1341.05,89.4,0.15,6.87
10/30/2037,Portable Gen,43,350.88,33.2,27,53,Grid,19,145.58,1148.72,76.58,0.15,6.69
10/31/2037,Slow AC,10,119.2,16.17,34,87,Solar,31,82.88,420.27,28.02,0.08,3.81
11/1/2037,Slow AC,35,463.05,45.15,33,72,Solar,90,242.65,1874.85,124.99,0.24,11.15
11/2/2037,Portable Gen,13,112.97,37.41,43,58,Grid,16,48.75,549.9,36.66,0.05,2.24
11/3/2037,Fast DC,43,286.81,42.45,52,76,Solar,56,146.57,973.35,64.89,0.15,6.73
11/4/2037,Fast DC,13,73.06,29.88,32,69,Solar,62,32.92,225.09,15.01,0.03,1.51
11/5/2037,Fast DC,44,568.48,39.7,44,83,Grid,28,236.69,2545.67,169.71,0.24,10.87
11/6/2037,Portable Gen,37,466.2,16.95,31,71,Grid,35,196.41,1999.29,133.29,0.2,9.02
11/7/2037,Fast DC,42,448.98,38.24,53,54,Solar,32,282.24,1671.01,111.4,0.28,12.96
11/8/2037,Slow AC,15,86.7,17.49,33,90,Grid,18,59.52,284.9,18.99,0.06,2.73
11/9/2037,Portable Gen,26,185.9,35.17,50,62,Solar,98,90.89,820.85,54.72,0.09,4.18
11/10/2037,Fast DC,31,275.59,10.81,38,93,Grid,40,122.89,1110.39,74.03,0.12,5.64
11/11/2037,Fast DC,48,262.56,10.61,45,78,Grid,10,138.78,930.72,62.05,0.14,6.37
11/12/2037,Fast DC,10,126.2,21.39,47,90,Solar,51,56.88,390.38,26.03,0.06,2.61
11/13/2037,Portable Gen,15,126.9,24.67,21,61,Solar,62,73.54,569.54,37.97,0.07,3.38
11/14/2037,Slow AC,11,99.33,13.7,34,85,Grid,36,66.21,313.63,20.91,0.07,3.04
11/15/2037,Portable Gen,36,369,18.44,43,61,Grid,10,205.37,1780.35,118.69,0.21,9.43
